,Task,Start,Finish,Status,Amount
1903,REF007,2018-03-08 01:44:15.000,2018-03-08 03:08:25.000,PR000,265.0
1904,REF015,2018-03-08 03:08:25.000,2018-03-08 03:09:23.000,FT001,0.0
1905,REF007,2018-03-08 03:08:25.000,2018-03-08 03:09:23.000,FT001,0.0
1906,REF015,2018-03-08 03:09:23.000,2018-03-08 03:36:42.000,PR000,76.0
1907,REF007,2018-03-08 03:09:23.000,2018-03-08 03:36:42.000,PR000,76.0
1908,REF015,2018-03-08 03:36:42.000,2018-03-08 03:38:16.000,PN020,0.0
1909,REF007,2018-03-08 03:36:42.000,2018-03-08 03:38:16.000,PN020,0.0
1910,REF015,2018-03-08 03:38:16.000,2018-03-08 03:42:23.000,PR000,11.0
1911,REF007,2018-03-08 03:38:16.000,2018-03-08 03:42:23.000,PR000,11.0
1912,REF015,2018-03-08 03:42:23.000,2018-03-08 03:42:58.000,FT001,0.0
1913,REF007,2018-03-08 03:42:23.000,2018-03-08 03:42:58.000,FT001,0.0
1914,REF015,2018-03-08 03:42:58.000,2018-03-08 04:50:57.000,PR000,219.0
1915,REF007,2018-03-08 03:42:58.000,2018-03-08 04:50:57.000,PR000,219.0
1916,REF015,2018-03-08 04:50:57.000,2018-03-08 04:51:02.000,PR000,0.0
1917,REF007,2018-03-08 04:50:57.000,2018-03-08 04:51:02.000,PR000,0.0
1918,REF015,2018-03-08 04:51:02.000,2018-03-08 04:52:03.000,PR000,4.0
1919,REF007,2018-03-08 04:51:02.000,2018-03-08 04:52:03.000,PR000,4.0
1920,REF015,2018-03-08 04:52:03.000,2018-03-08 04:52:06.000,PR000,0.0
1921,REF007,2018-03-08 04:52:03.000,2018-03-08 04:52:06.000,PR000,0.0
1922,REF015,2018-03-08 04:52:06.000,2018-03-08 04:53:14.000,PR000,4.0
1923,REF007,2018-03-08 04:52:06.000,2018-03-08 04:53:14.000,PR000,4.0
1924,REF015,2018-03-08 04:53:14.000,2018-03-08 04:59:05.000,PR000,16.0
1925,REF007,2018-03-08 04:53:14.000,2018-03-08 04:59:05.000,PR000,16.0
1926,REF015,2018-03-08 04:59:05.000,2018-03-08 05:00:00.000,PN029,0.0
1927,REF007,2018-03-08 04:59:05.000,2018-03-08 05:00:00.000,PN029,0.0
66590,Change,1970-01-18 21:34:51.600,1970-01-18 21:35:20.400,Change,0.0
66591,REF007,1970-01-18 21:34:51.600,1970-01-18 21:35:20.400,FT001,0.0
66592,Change,1970-01-18 21:35:20.400,1970-01-18 21:35:49.200,Change,0.0
66593,REF007,1970-01-18 21:35:20.400,1970-01-18 21:35:49.200,FT001,0.0
66594,Change,1970-01-18 21:35:49.200,1970-01-18 21:36:18.000,Change,0.0
66595,REF007,1970-01-18 21:35:49.200,1970-01-18 21:36:18.000,FT001,0.0
66602,Change,1970-01-18 21:36:18.000,1970-01-18 21:36:46.800,Change,0.0
66603,REF007,1970-01-18 21:36:18.000,1970-01-18 21:36:46.800,FT001,0.0
66604,Change,1970-01-18 21:36:46.800,1970-01-18 21:37:15.600,Change,0.0
66605,REF007,1970-01-18 21:36:46.800,1970-01-18 21:37:15.600,FT001,0.0
66606,Change,1970-01-18 21:37:15.600,1970-01-18 21:37:44.400,Change,0.0
66607,REF007,1970-01-18 21:37:15.600,1970-01-18 21:37:44.400,FT001,0.0
66614,Change,1970-01-18 21:37:44.400,1970-01-18 21:38:13.200,Change,0.0
66615,REF007,1970-01-18 21:37:44.400,1970-01-18 21:38:13.200,FT001,0.0
66616,Change,1970-01-18 21:38:13.200,1970-01-18 21:38:42.000,Change,0.0
66617,REF007,1970-01-18 21:38:13.200,1970-01-18 21:38:42.000,FT001,0.0
66618,Change,1970-01-18 21:38:42.000,1970-01-18 21:39:10.800,Change,0.0
66619,REF007,1970-01-18 21:38:42.000,1970-01-18 21:39:10.800,FT001,0.0
