,V1,V2,V3,Hd1,Hd2,Hd3,I1,I2,I3,Q1,Q2,Q3,P1,P2,P3
2018-06-13 17:45:00+00:00,235.7042,236.3593,236.0055,3.871570734,3.530326766,3.689154916,65.19896,83.93342,56.62434,-7.058784,-6.997717,-6.45453,12.01664,17.47913,10.63169
2018-06-13 18:00:00+00:00,235.8084,236.6888,236.2634,3.619481143,3.558648893,3.734911055,80.01585,76.77248,57.97288,-6.885079,-6.676573,-6.223058,16.3391,15.85242,10.94965
2018-06-13 18:15:00+00:00,236.0327,236.9394,236.3775,3.506794469,3.440775403,3.249166786,89.72714,85.7364,84.09889,-6.683295,-6.653495,-6.209345,18.99088,18.27456,18.25084
2018-06-13 18:30:00+00:00,236.1807,237.1931,236.7347,3.491421315,3.676297887,3.500432878,90.9687,70.47847,65.3218,-6.642507,-6.591323,-6.391566,19.35099,14.15618,13.20859
2018-06-13 18:45:00+00:00,236.269,237.1561,236.7641,3.563226658,3.369746273,3.565298675,86.58827,89.78148,61.18468,-7.084392,-6.622487,-6.901505,17.99384,19.39074,11.80881
2018-06-13 19:00:00+00:00,234.8319,235.792,235.207,3.464423479,3.310449213,3.255838221,94.02148,91.41303,75.01311,-7.341114,-6.896495,-6.431515,19.74106,19.63381,15.84506
2018-06-13 19:15:00+00:00,235.4817,236.3178,235.9838,3.471181362,3.152033211,3.319065354,95.52292,104.4204,69.66441,-7.090681,-6.762766,-6.393695,20.23812,23.07005,14.51216
2018-06-13 19:30:00+00:00,236.2678,237.2325,236.7439,3.522101172,3.307400856,3.494164212,92.83864,87.07554,58.8272,-7.256042,-6.864043,-6.194513,19.50625,18.73433,11.7058
2018-06-13 19:45:00+00:00,236.1645,237.0169,236.6105,3.49841453,3.487142329,3.576475861,93.99012,77.64062,55.09957,-7.671914,-6.324252,-6.189146,19.67636,16.36154,10.60699
2018-06-13 20:00:00+00:00,233.9483,234.915,234.5586,3.441853922,3.294344271,3.539607106,96.00509,98.11668,57.90542,-7.647929,-6.840516,-6.642807,20.06369,21.21311,11.02335
2018-06-13 20:15:00+00:00,234.7211,235.7838,235.1306,3.416493793,3.413393374,3.492034847,91.74245,81.65742,59.62627,-8.09491,-7.21999,-5.993749,18.94814,16.99877,11.93411
2018-06-13 20:30:00+00:00,234.4794,235.3598,234.8397,3.485620328,3.249612574,3.466250146,84.79665,92.85402,58.77866,-7.850183,-7.205636,-6.064113,17.22029,19.9169,11.69353
2018-06-13 20:45:00+00:00,234.2071,235.099,234.454,3.513074717,3.35516915,3.512185532,80.74046,83.0154,58.80384,-7.627362,-6.967943,-5.368575,16.25787,17.45718,11.93288
2018-06-13 21:00:00+00:00,234.4024,235.2863,234.6281,3.362044133,3.449793241,3.390232486,88.57594,72.05707,64.74992,-7.730369,-6.281122,-4.668255,18.40925,14.93284,13.81904
2018-06-13 21:15:00+00:00,235.9248,236.7029,236.0144,3.484359527,3.583625044,3.496037754,77.46626,68.77592,57.17743,-7.374649,-6.180397,-4.999565,15.76354,14.07325,11.83084
2018-06-13 21:30:00+00:00,235.1108,235.852,235.3069,3.316914642,3.520183249,3.487567108,91.38342,73.35492,56.33899,-7.329985,-6.270562,-4.675405,19.38891,15.19843,11.73389
2018-06-13 21:45:00+00:00,235.2836,235.9956,235.352,3.498096299,3.462433268,3.392858711,79.41516,74.05849,62.70421,-7.464705,-6.171796,-4.864108,16.08982,15.51757,13.31304
2018-06-13 22:00:00+00:00,236.3369,236.9453,236.3881,3.560601381,3.429069001,3.460083395,71.42087,76.46234,58.32576,-7.159671,-6.027165,-4.960151,14.2697,16.22251,12.19679
2018-06-13 22:15:00+00:00,234.468,235.2101,234.5496,3.539298525,3.743790135,3.436800662,73.86977,57.59493,59.68385,-7.388483,-6.195797,-4.665145,14.65679,10.91519,12.55994
2018-06-13 22:30:00+00:00,235.5413,236.2012,235.6066,3.672325694,3.720316346,3.492996253,64.40289,56.02293,53.08772,-7.552023,-6.167602,-4.719211,11.98006,10.63124,10.93338
2018-06-13 22:45:00+00:00,235.0832,235.7818,235.136,3.633015996,3.747837512,3.551221846,66.52579,54.95914,50.6386,-7.273581,-6.468219,-4.43273,12.73889,10.09181,10.36814
2018-06-13 23:00:00+00:00,234.6422,235.2615,234.7378,3.620918818,3.738783521,3.570478165,67.18428,54.94556,48.73947,-7.40229,-6.114459,-4.635999,12.80632,10.2893,9.765676
2018-06-13 23:15:00+00:00,235.6429,236.1717,235.7564,3.709148639,3.613906146,3.634081605,61.44046,59.65586,46.03364,-7.446985,-6.233175,-4.706244,11.19461,11.69846,9.031432
2018-06-13 23:30:00+00:00,235.7845,236.4344,235.8975,3.615916211,3.670276232,3.600941284,64.94342,57.02776,44.94699,-7.275329,-6.459411,-4.629819,12.41236,10.81508,8.852962
2018-06-13 23:45:00+00:00,236.4247,236.9751,236.5152,3.660765947,3.683506295,3.467265358,59.64912,55.76404,47.19136,-7.378531,-6.350414,-4.640689,10.92097,10.55729,9.582183
2018-06-14 00:00:00+00:00,236.3777,236.9523,236.4694,3.677777303,3.635695953,3.401576976,59.66956,59.704,51.63618,-7.278344,-6.299421,-4.671486,10.96671,11.69325,10.7413
2018-06-14 00:15:00+00:00,237.0193,237.5795,237.0941,3.684200776,3.634397133,3.5854529,58.03683,55.23418,43.12323,-7.359521,-6.427228,-4.687913,10.4789,10.50043,8.415333
2018-06-14 00:30:00+00:00,235.0837,235.6197,235.1123,3.800799782,3.66371548,3.60350265,54.36094,54.40831,42.55186,-7.374859,-6.387753,-4.61668,9.098626,10.13339,8.207941
2018-06-14 00:45:00+00:00,234.3034,234.8267,234.3158,3.725626678,3.687087099,3.517868985,56.80983,59.27814,46.34451,-7.243662,-6.338296,-4.449918,9.969983,11.3065,9.296487
2018-06-14 01:00:00+00:00,234.6429,235.1181,234.6985,3.655477777,3.593194204,3.542002837,59.22585,61.79503,43.39714,-7.277595,-6.072609,-4.665839,10.76279,12.26305,8.436471
2018-06-14 01:15:00+00:00,234.7635,235.3145,234.8372,3.6603542,3.664520929,3.585567117,57.89104,56.3987,41.92084,-7.262434,-6.006963,-4.660395,10.40124,10.85064,8.022449
2018-06-14 01:30:00+00:00,234.6385,235.1883,234.69,3.646152521,3.64398747,3.582215033,57.52169,56.42898,42.39013,-7.203668,-6.082307,-4.719315,10.37015,10.84378,8.114075
2018-06-14 01:45:00+00:00,234.8714,235.4333,234.891,3.713504747,3.708397972,3.540976715,54.65036,50.93179,43.22479,-6.960313,-5.935443,-4.669262,9.662193,9.426144,8.407943
2018-06-14 02:00:00+00:00,234.9372,235.4892,234.9254,3.720031404,3.697211149,3.54377709,55.72538,49.92948,43.30236,-7.398875,-6.254452,-4.564087,9.609922,8.971217,8.482522
2018-06-14 02:15:00+00:00,235.0009,235.4885,234.9504,3.754616163,3.788354811,3.507416329,53.87702,49.63716,43.56497,-7.479941,-6.159448,-4.748713,8.965848,8.78551,8.480964
2018-06-14 02:30:00+00:00,234.8347,235.3044,234.7657,3.753766274,3.78400007,3.54018163,53.78755,50.1556,42.39742,-7.244139,-6.203198,-4.691045,9.124489,8.904058,8.175508
2018-06-14 02:45:00+00:00,234.8482,235.3197,234.7738,3.715042205,3.688104404,3.519046785,54.32231,50.18246,42.64278,-7.495048,-6.137377,-4.785434,9.132816,9.115829,8.19893
2018-06-14 03:00:00+00:00,234.9052,235.3528,234.7693,3.700789744,3.659892616,3.477796011,54.48942,49.78847,43.98041,-7.64382,-6.305992,-4.769183,9.100368,8.949047,8.596466
2018-06-14 03:15:00+00:00,234.7387,235.2108,234.6942,3.714593983,3.71184912,3.551474569,54.34319,50.61868,42.49286,-7.327116,-6.202044,-4.732497,9.273535,9.148506,8.140388
2018-06-14 03:30:00+00:00,235.0912,235.5617,235.1692,3.679396886,3.709762135,3.685549416,55.71986,51.05943,39.64898,-7.079569,-6.540949,-5.043896,9.929706,9.048956,7.05559
2018-06-14 03:45:00+00:00,234.6182,235.1368,234.7914,3.687436413,3.693920726,3.770746036,58.07034,49.91161,36.92208,-6.886101,-6.416446,-5.234618,10.59349,8.8318,6.012512
2018-06-14 04:00:00+00:00,234.1306,234.6435,234.2879,3.712853272,3.677225813,3.654503048,54.80905,50.56034,40.90879,-7.536761,-6.794291,-6.085633,9.182594,8.722775,6.5585
2018-06-14 04:15:00+00:00,234.6254,235.0457,234.7786,3.78613093,3.713601578,3.675345532,54.61008,51.36615,42.24998,-7.960557,-6.833899,-6.766835,8.631513,8.884792,6.30164
2018-06-14 04:30:00+00:00,235.4646,235.9062,235.6379,3.814535637,3.791181497,3.777083994,55.64514,50.37487,40.29295,-7.444614,-6.475759,-6.317004,9.370863,8.786923,6.010523
2018-06-14 04:45:00+00:00,235.5124,235.8958,235.5968,3.83097953,3.724135105,3.846571641,57.76411,52.82491,41.01285,-7.78381,-6.292412,-6.35709,9.654066,9.69487,6.027232
2018-06-14 05:00:00+00:00,235.2887,235.6552,235.3649,3.8641059,3.735738469,3.781394139,55.71919,53.73536,42.18425,-7.866461,-6.050246,-6.549462,8.912371,10.0202,6.318047
2018-06-14 05:15:00+00:00,234.4676,234.9495,234.699,3.75495133,3.87283322,3.840412282,63.73346,51.17166,41.86614,-7.275734,-5.537298,-6.091382,11.6824,9.377314,6.457241
2018-06-14 05:30:00+00:00,235.2344,235.9238,235.5282,3.649855842,4.06577412,3.832029347,70.9134,42.39874,41.82714,-6.032783,-4.675596,-4.848894,14.37764,7.238241,7.30133
2018-06-14 05:45:00+00:00,235.6005,236.2055,235.8148,3.740646611,3.986426705,4.136867669,65.30326,43.26064,31.10911,-6.091598,-4.050785,-4.559886,12.8448,8.091687,4.098892
2018-06-14 06:00:00+00:00,234.9862,235.6822,235.1722,3.635033694,4.165600005,3.876670194,72.21515,40.1963,41.95724,-5.942191,-3.780938,-3.278733,14.73796,7.02825,8.293335
2018-06-14 06:15:00+00:00,234.7164,235.2353,234.9378,3.751769743,3.94410561,4.02311061,66.28144,48.4826,37.35161,-6.144829,-4.355802,-4.138241,12.99901,9.126149,6.270232
2018-06-14 06:30:00+00:00,236.4473,237.253,236.8886,3.555381204,4.243141795,4.44211888,77.54781,37.69707,25.6693,-5.871211,-5.022718,-4.3731,16.31632,5.207779,1.023035
2018-06-14 06:45:00+00:00,235.5376,236.1939,236.0585,3.580915553,3.736095284,4.353280392,79.92258,58.0246,27.12079,-5.531106,-4.57922,-4.597271,16.82275,11.76493,1.404183
2018-06-14 07:00:00+00:00,234.8332,235.6371,235.5717,3.524765724,3.778727471,4.365122817,82.60694,55.6454,27.32809,-5.669033,-4.663204,-4.799233,17.50598,11.12906,-0.1600055
2018-06-14 07:15:00+00:00,235.1026,235.7954,235.6776,3.66147948,4.234061721,4.395774326,68.17979,41.29586,26.99986,-5.689808,-4.365175,-4.270711,13.84489,6.788396,0.3821609
2018-06-14 07:30:00+00:00,235.3777,236.2221,236.0301,3.683411029,4.507681274,4.299193517,69.72897,35.19075,30.31898,-5.202425,-4.405128,-4.861234,14.3732,3.900775,-1.629649
2018-06-14 07:45:00+00:00,236.0084,237.0805,236.7739,3.750417541,4.653187671,3.891107187,66.15311,31.54598,38.4161,-5.67368,-4.855476,-5.214848,13.2599,-0.5313065,-6.311825
2018-06-14 08:00:00+00:00,235.3888,236.3894,236.0986,3.83247296,4.628901361,3.789768588,61.23607,30.7445,41.36571,-5.492256,-4.826071,-4.760256,11.92633,-1.105376,-7.599151
2018-06-14 08:15:00+00:00,235.6485,236.6546,236.5221,3.658223578,4.71314169,3.786362726,75.11707,30.38066,43.36765,-4.626308,-4.413188,-4.390786,15.88578,0.09778424,-8.356067
2018-06-14 08:30:00+00:00,235.3666,236.3736,236.1568,3.790635406,4.650003963,3.696922026,75.78752,31.59975,50.00879,-4.541498,-4.535418,-4.000282,15.69814,0.3910513,-10.11777
2018-06-14 08:45:00+00:00,235.1543,236.0462,235.9055,3.872486851,4.651438124,3.540410188,65.74941,32.74158,56.25156,-4.320722,-4.189641,-4.051882,13.28413,1.252194,-11.92353
2018-06-14 09:00:00+00:00,233.9038,234.7643,234.6109,3.808321113,4.654414533,3.852648939,68.4031,32.1187,42.94505,-4.533076,-3.982156,-3.877274,13.90751,2.348837,-8.354516
2018-06-14 09:15:00+00:00,236.4279,237.1801,237.0264,3.927157893,4.399325886,3.805182061,63.61585,36.55075,44.80728,-5.336896,-4.444513,-4.790984,12.24999,4.502596,-8.573806
2018-06-14 09:30:00+00:00,235.4498,236.0293,236.0144,4.101295184,4.525407131,3.472720206,54.20243,30.96999,54.81648,-6.593927,-4.971974,-6.032782,8.720532,1.653186,-10.77645
2018-06-14 09:45:00+00:00,235.317,235.843,235.7502,4.158022401,4.318572992,3.566199259,57.93247,35.00711,50.61323,-7.017452,-4.910076,-5.488008,9.137426,4.450878,-9.864969
2018-06-14 10:00:00+00:00,236.8628,237.3508,237.332,4.171566372,4.302658699,3.633379429,57.1075,36.41801,47.05814,-6.138312,-3.837324,-4.423216,9.502496,5.72134,-9.523057
2018-06-14 10:15:00+00:00,236.1209,236.6348,236.5354,4.241051463,4.212766653,3.801971504,51.9571,39.08895,42.56227,-5.76515,-3.920928,-4.071363,8.28089,6.656479,-8.313407
2018-06-14 10:30:00+00:00,236.0956,236.795,236.5625,3.88338235,4.283194071,3.816383091,63.16624,37.01986,43.08053,-6.794466,-4.786083,-4.776042,11.54954,5.032914,-8.045485
2018-06-14 10:45:00+00:00,235.8511,236.5318,236.2586,4.114631713,4.311716289,3.738618454,50.35629,35.37228,48.16746,-7.50618,-5.456202,-5.269022,6.815382,3.888113,-9.129649
2018-06-14 11:00:00+00:00,236.4623,237.2094,237.1181,4.260371864,4.273387835,3.062895005,46.58517,36.38563,87.75913,-7.570424,-6.281109,-6.522286,4.511989,-1.301975,-19.24337
2018-06-14 11:15:00+00:00,235.586,236.3936,236.29,4.010248386,4.272741762,3.635415384,57.592,40.90759,48.68913,-6.45084,-5.656407,-6.220572,9.913942,5.401903,-8.824446
2018-06-14 11:30:00+00:00,234.9284,235.6976,235.4803,3.8368099,4.194725199,3.982961689,61.7304,41.60852,36.85887,-6.057143,-5.041427,-5.299915,11.6592,6.47805,-5.621898
2018-06-14 11:45:00+00:00,236.5496,237.243,237.0125,3.909359862,4.190545557,4.350099598,60.92245,42.7774,29.39805,-4.437967,-3.504063,-3.695944,12.12153,7.659412,-4.148471
2018-06-14 12:00:00+00:00,236.8107,237.3995,237.146,3.874881521,3.970038108,4.540802104,68.19186,53.1189,24.75358,-5.434116,-3.200946,-4.0409,13.5504,10.75355,1.080481
2018-06-14 12:15:00+00:00,235.0445,235.5629,235.2523,3.838699341,3.798773005,4.310978975,69.68072,60.56544,29.39361,-5.137993,-2.927127,-3.68201,13.94955,12.69267,3.417205
2018-06-14 12:30:00+00:00,235.2888,235.9504,235.5699,3.65365375,3.828965909,4.018253882,72.96736,56.71875,34.85747,-5.282823,-3.037611,-3.565139,15.14859,11.74322,6.177583
2018-06-14 12:45:00+00:00,235.2308,235.8976,235.5194,3.710455753,3.944568218,4.412306415,68.69405,50.09664,25.11897,-5.985686,-4.16318,-4.155594,13.74118,9.545037,0.8708821
2018-06-14 13:00:00+00:00,235.6114,236.2865,235.9277,3.77020964,3.926264315,4.16424027,65.8224,50.10761,31.08941,-6.04299,-3.981659,-4.367161,12.90846,9.772523,2.213593
2018-06-14 13:15:00+00:00,235.2111,235.6766,235.5191,3.763058388,3.449588736,4.091556178,67.47301,73.07105,33.48965,-6.049749,-3.740768,-4.626697,13.31827,16.00936,4.513084
2018-06-14 13:30:00+00:00,234.9478,235.3691,235.2143,3.836718903,3.238693354,4.121174077,64.36807,92.3227,30.85118,-7.542677,-5.231022,-5.528909,11.52293,20.42186,2.767557
2018-06-14 13:45:00+00:00,235.569,235.9836,235.7684,3.771719016,3.313050815,4.199617824,68.1958,85.9336,31.1789,-7.593413,-5.150577,-5.325807,12.70512,18.90062,3.018787
2018-06-14 14:00:00+00:00,236.1237,236.7042,236.4117,3.66002257,3.599312724,4.209987532,77.39031,62.61452,31.87769,-6.584222,-4.145608,-5.088049,15.68645,13.3197,3.340266
2018-06-14 14:15:00+00:00,237.1661,237.7638,237.3658,3.797921061,3.923282973,4.329576355,67.53501,47.89611,29.71087,-7.506075,-4.6094,-5.510547,12.61521,9.103994,0.6186528
2018-06-14 14:30:00+00:00,236.9722,237.7211,237.4184,3.718132384,4.078825258,4.281161278,75.31808,43.72095,31.56494,-6.730782,-4.896935,-5.742925,15.13407,7.574652,0.4244503
2018-06-14 14:45:00+00:00,235.8237,236.4957,236.2293,3.595924723,3.865279555,4.264813374,81.30042,52.18652,32.34749,-7.0048,-4.557425,-5.474246,16.65224,10.21517,2.869634
2018-06-14 15:00:00+00:00,235.0955,235.9227,235.6575,3.538221086,3.994129674,4.286993716,85.71832,50.48544,32.54613,-6.855015,-4.903175,-5.426859,17.84013,9.329598,0.9312724
2018-06-14 15:15:00+00:00,234.6103,235.3477,235.2469,3.688173205,3.910975457,4.213615084,74.90327,57.36757,34.78795,-6.791093,-5.270726,-5.811278,14.88881,10.97551,2.266094
2018-06-14 15:30:00+00:00,236.4537,237.0843,236.8847,3.62603736,3.542583512,4.209704962,83.42486,74.99182,37.14599,-7.799422,-5.120537,-5.916357,16.82277,16.06961,4.02028
2018-06-14 15:45:00+00:00,236.6151,237.2867,236.9603,3.614065117,3.466064911,3.606558695,83.77225,84.69297,65.7111,-7.62666,-5.052774,-6.226342,17.01594,18.53326,13.24824
2018-06-14 16:00:00+00:00,236.1161,236.7242,236.4212,3.533671966,3.493691479,3.240739855,89.8829,77.17163,85.79818,-8.068271,-4.672859,-6.383177,18.43132,16.75962,18.62193
2018-06-14 16:15:00+00:00,236.4029,236.9858,236.6483,3.443623529,3.384319752,3.201855396,97.27752,83.62569,90.48828,-8.439099,-5.253181,-6.050417,20.30064,18.32801,19.91999
2018-06-14 16:30:00+00:00,235.305,235.9028,235.5763,3.552340973,3.345995053,3.114587623,90.7247,93.05656,94.67484,-8.054791,-5.440675,-6.253819,18.54778,20.46122,20.86472
2018-06-14 16:45:00+00:00,235.4656,236.2727,235.6453,3.383903365,3.467988364,3.070234739,100.8253,83.14754,103.2379,-8.160872,-5.876848,-5.651539,21.30581,17.81903,23.13039
2018-06-14 17:00:00+00:00,234.953,235.6284,235.0631,3.373878941,3.418129553,2.980230235,104.5402,87.09052,98.21688,-8.077906,-5.480977,-5.709153,22.18645,18.90561,21.92021
2018-06-14 17:15:00+00:00,235.2753,236.0378,235.456,3.387231308,3.476712934,3.465897765,103.8158,81.95629,65.19206,-8.074276,-5.574068,-5.779194,22.03134,17.58661,13.43445
2018-06-14 17:30:00+00:00,234.8114,235.7988,235.266,3.315274503,3.635428834,3.646946426,113.2974,75.19692,62.81866,-7.481025,-5.390718,-5.286687,24.56337,15.75664,12.72734
2018-06-14 17:45:00+00:00,235.1807,236.0106,235.6631,3.52091632,3.754415759,3.756250211,91.88097,67.85789,52.50581,-7.469763,-5.291113,-6.030667,19.09929,13.8343,9.687726
2018-06-14 18:00:00+00:00,235.3404,236.1893,235.7319,3.431560715,3.508039599,3.395414694,95.07458,84.19875,73.9008,-7.599701,-5.55785,-6.200751,20.02252,18.09344,15.53714
2018-06-14 18:15:00+00:00,235.6359,236.4615,236.1267,3.496180841,3.382400149,3.493524936,90.98937,91.68391,67.11346,-7.710332,-5.618801,-6.550321,18.8997,20.06742,13.58306
2018-06-14 18:30:00+00:00,235.2283,236.068,235.6184,3.413307096,3.425124824,3.173318051,100.1346,89.93072,87.29038,-7.625227,-5.630239,-6.413689,21.24193,19.53674,18.9668
2018-06-14 18:45:00+00:00,235.742,236.4675,235.9104,3.508297184,3.393079857,3.11046845,92.75427,89.4451,93.85987,-7.790939,-5.565269,-5.733262,19.27101,19.54545,20.84036
2018-06-14 19:00:00+00:00,233.6476,234.461,234.0224,3.449666859,3.333582489,3.310704679,96.22283,94.90916,76.60743,-7.834685,-5.699793,-5.769138,19.96754,20.702,16.3185
2018-06-14 19:15:00+00:00,234.4151,235.2111,234.8485,3.42212454,3.423863552,3.210522231,99.00374,88.41931,82.68343,-7.861207,-5.870081,-6.065352,20.80338,19.04531,17.85226
2018-06-14 19:30:00+00:00,235.2916,236.195,235.6894,3.473649818,3.41978391,3.305887302,93.97843,89.57434,77.2326,-7.797061,-6.398647,-5.956761,19.58739,19.22711,16.52476
2018-06-14 19:45:00+00:00,235.2748,236.1316,235.7139,3.441970095,3.307438198,3.247144086,96.72704,94.90691,81.16174,-7.622892,-6.199155,-6.657127,20.3852,20.74642,17.31976
2018-06-14 20:00:00+00:00,235.8176,236.6468,236.1266,3.423852799,3.230321671,3.283020268,99.36546,99.20725,83.90169,-8.064139,-6.333199,-6.638242,20.92069,21.89251,17.97895
2018-06-14 20:15:00+00:00,236.0536,236.8893,236.3344,3.371629529,3.246786668,3.369746617,96.87242,101.2314,74.77836,-8.090426,-6.44645,-6.585847,20.4465,22.35209,15.67208
2018-06-14 20:30:00+00:00,235.8652,236.5692,235.9919,3.537866139,3.230178904,3.28613028,83.72823,104.1107,80.1421,-8.057665,-6.828033,-6.606654,16.89811,22.91819,17.06436
2018-06-14 20:45:00+00:00,236.2983,237.034,236.3484,3.57740976,3.450140867,3.367621984,80.75291,80.73057,70.54347,-8.1486,-6.326874,-5.665905,16.06317,17.16847,15.01198
2018-06-14 21:00:00+00:00,235.5673,236.2645,235.6186,3.616066797,3.484512882,3.294794471,77.60793,80.08942,71.14902,-7.908128,-5.808266,-5.377412,15.26159,17.08333,15.29216
2018-06-14 21:15:00+00:00,234.327,235.0365,234.3499,3.661214278,3.570698777,3.243595754,74.98795,75.24126,74.228,-7.652201,-5.829945,-5.03798,14.53861,15.68637,16.11037
2018-06-14 21:30:00+00:00,235.1929,235.7756,235.1499,3.76289519,3.456059234,3.170035099,67.08485,79.47446,75.06563,-7.492068,-5.662299,-4.820913,12.47676,16.99349,16.50304
2018-06-14 21:45:00+00:00,235.105,235.7117,235.0602,3.785742745,3.482538016,3.261779747,64.41848,78.11307,69.55923,-7.367176,-5.922892,-5.029354,11.82982,16.53065,15.02837
2018-06-14 22:00:00+00:00,235.4162,236.0052,235.4077,3.774676803,3.647597719,3.39270341,63.47855,65.30416,59.0057,-7.380807,-5.921496,-4.753057,11.61278,13.18244,12.46838
2018-06-14 22:15:00+00:00,234.3599,234.9383,234.3784,3.788077294,3.56963579,3.436398167,62.33625,69.01565,55.93744,-7.606538,-5.731508,-4.805575,11.07063,14.22947,11.59724
2018-06-14 22:30:00+00:00,234.8368,235.4516,234.9348,3.631057261,3.600384523,3.534808563,69.89915,66.7769,51.00599,-7.323887,-5.9535,-4.938756,13.5329,13.57444,10.23838
2018-06-14 22:45:00+00:00,234.9481,235.4192,234.9122,3.85771401,3.60572771,3.524173429,56.54163,63.79957,50.58049,-7.363358,-5.580348,-4.721931,9.556897,13.00112,10.23578
2018-06-14 23:00:00+00:00,235.6534,236.1286,235.6686,3.75773715,3.612037016,3.58918784,62.56782,60.85364,46.25858,-7.44012,-5.64236,-4.901722,11.37619,12.29034,9.03929
2018-06-14 23:15:00+00:00,236.9201,237.4772,236.9533,3.792647628,3.746118351,3.558975759,58.7386,53.82655,45.37836,-7.357444,-5.869512,-4.624423,10.43473,10.27168,9.063589
